# H cross sections
# Alan Heays 2016-04-19
# Reference: NIST, mendoza1996, TOPbase_database
# photoabsorption: Photoabsorption cross section (cm2)
# photoionisation: Photoionisation cross section (cm2)
# 
# wavelength   photoabsorption   photoionisation
  60.2000000       2.03976e-18       2.03976e-18
  60.3000000       2.04918e-18       2.04918e-18
  60.4000000       2.05860e-18       2.05860e-18
  60.5000000       2.06801e-18       2.06801e-18
  60.6000000       2.07743e-18       2.07743e-18
  60.7000000       2.08684e-18       2.08684e-18
  60.8000000       2.09626e-18       2.09626e-18
  60.9000000       2.10567e-18       2.10567e-18
  61.0000000       2.11509e-18       2.11509e-18
  61.1000000       2.12461e-18       2.12461e-18
  61.2000000       2.13448e-18       2.13448e-18
  61.3000000       2.14437e-18       2.14437e-18
  61.4000000       2.15426e-18       2.15426e-18
  61.5000000       2.16416e-18       2.16416e-18
  61.6000000       2.17405e-18       2.17405e-18
  61.7000000       2.18395e-18       2.18395e-18
  61.8000000       2.19384e-18       2.19384e-18
  61.9000000       2.20373e-18       2.20373e-18
  62.0000000       2.21363e-18       2.21363e-18
  62.1000000       2.22352e-18       2.22352e-18
  62.2000000       2.23342e-18       2.23342e-18
  62.3000000       2.24331e-18       2.24331e-18
  62.4000000       2.25320e-18       2.25320e-18
  62.5000000       2.26310e-18       2.26310e-18
  62.6000000       2.27300e-18       2.27300e-18
  62.7000000       2.28311e-18       2.28311e-18
  62.8000000       2.29333e-18       2.29333e-18
  62.9000000       2.30355e-18       2.30355e-18
  63.0000000       2.31376e-18       2.31376e-18
  63.1000000       2.32398e-18       2.32398e-18
  63.2000000       2.33420e-18       2.33420e-18
  63.3000000       2.34442e-18       2.34442e-18
  63.4000000       2.35463e-18       2.35463e-18
  63.5000000       2.36485e-18       2.36485e-18
  63.6000000       2.37507e-18       2.37507e-18
  63.7000000       2.38529e-18       2.38529e-18
  63.8000000       2.39551e-18       2.39551e-18
  63.9000000       2.40572e-18       2.40572e-18
  64.0000000       2.41594e-18       2.41594e-18
  64.1000000       2.42616e-18       2.42616e-18
  64.2000000       2.43641e-18       2.43641e-18
  64.3000000       2.44705e-18       2.44705e-18
  64.4000000       2.45782e-18       2.45782e-18
  64.5000000       2.46858e-18       2.46858e-18
  64.6000000       2.47935e-18       2.47935e-18
  64.7000000       2.49011e-18       2.49011e-18
  64.8000000       2.50088e-18       2.50088e-18
  64.9000000       2.51165e-18       2.51165e-18
  65.0000000       2.52241e-18       2.52241e-18
  65.1000000       2.53318e-18       2.53318e-18
  65.2000000       2.54394e-18       2.54394e-18
  65.3000000       2.55471e-18       2.55471e-18
  65.4000000       2.56547e-18       2.56547e-18
