# Numerical radiation field:  solar
# wavelength: nm
# intensity: photons.s-1.cm-2.nm-1
# wavelength intensity
127.09117 1.02286e+04
127.09547 7.84060e+03
127.09977 7.32033e+03
127.10408 7.38438e+03
127.10838 7.12090e+03
127.11268 7.36999e+03
127.11698 7.92954e+03
127.12129 8.38087e+03
127.12559 7.89146e+03
127.12989 7.40967e+03
127.13419 7.11280e+03
127.13850 7.03857e+03
127.14280 6.55694e+03
127.14710 6.28846e+03
127.15140 6.38622e+03
127.15571 6.77690e+03
127.16001 7.23585e+03
127.16431 7.11358e+03
127.16861 6.50550e+03
127.17292 6.33021e+03
127.17722 6.44921e+03
127.18152 6.86335e+03
127.18582 7.46476e+03
127.19013 8.73779e+03
127.19443 1.03616e+04
127.19873 1.06839e+04
127.20304 1.04883e+04
127.20734 1.13038e+04
127.21164 1.13407e+04
127.21594 9.12034e+03
127.22025 7.42350e+03
127.22455 7.69254e+03
127.22885 7.95736e+03
127.23316 7.65079e+03
127.23746 6.91530e+03
127.24176 6.84446e+03
127.24606 6.84233e+03
127.25037 7.01683e+03
127.25467 7.66169e+03
127.25897 9.26659e+03
127.26328 1.19629e+04
127.26758 1.32126e+04
127.27188 1.14161e+04
127.27619 8.62491e+03
127.28049 7.04717e+03
127.28479 6.51156e+03
127.28910 6.16390e+03
127.29340 6.09607e+03
127.29770 6.31910e+03
127.30200 6.88698e+03
127.30331 7.52706e+03
127.30761 8.08167e+03
127.31191 8.27269e+03
127.31622 7.28128e+03
127.32052 6.53152e+03
127.32482 6.45782e+03
127.32913 6.41921e+03
127.33343 6.30567e+03
127.33773 6.12535e+03
127.34204 6.24822e+03
127.34634 6.41547e+03
127.35064 6.30212e+03
127.35495 6.09810e+03
127.35925 5.93072e+03
127.36356 5.83199e+03
127.36786 5.95452e+03
127.37216 6.05792e+03
127.37647 6.23457e+03
127.38077 6.42648e+03
127.38507 6.49158e+03
127.38938 6.54019e+03
127.39368 6.94859e+03
127.39798 7.83200e+03
127.40229 1.00753e+04
127.40659 1.43511e+04
127.41089 1.84880e+04
127.41520 1.78264e+04
127.41950 1.29368e+04
127.42381 8.93287e+03
127.42811 7.66585e+03
127.43241 7.16058e+03
127.43672 7.08054e+03
127.44102 6.93048e+03
127.44533 7.22451e+03
127.44963 7.92886e+03
127.45393 9.10486e+03
127.45824 1.06211e+04
127.46254 1.24978e+04
127.46684 1.58801e+04
127.47115 2.44600e+04
127.47545 3.38979e+04
127.47976 3.03270e+04
127.48406 2.16826e+04
127.48836 2.40251e+04
127.49267 4.20340e+04
127.49697 6.56459e+04
127.50128 6.73178e+04
127.50558 4.22406e+04
127.50989 2.24039e+04
127.51419 1.69607e+04
127.51849 1.57802e+04
127.52280 1.53772e+04
127.52710 1.75412e+04
127.53141 1.85266e+04
127.53571 1.45078e+04
127.54001 1.01054e+04
127.54432 7.82021e+03
127.54862 7.17070e+03
127.55293 7.55959e+03
127.55723 8.72061e+03
127.56154 9.62711e+03
127.56584 9.59374e+03
127.57014 9.48320e+03
127.57445 1.09564e+04
127.57875 1.40710e+04
127.58306 1.53429e+04
127.58736 1.30452e+04
127.59167 9.43047e+03
127.59597 7.65858e+03
127.60028 7.29731e+03
127.60458 7.39609e+03
127.60889 8.51702e+03
127.61319 1.11437e+04
127.61749 1.81589e+04
127.62180 2.98371e+04
127.62610 4.16036e+04
127.63041 4.44132e+04
127.63471 3.28052e+04
127.63902 1.93571e+04
127.64332 1.55178e+04
127.64763 1.68789e+04
127.65193 1.65252e+04
127.65624 1.32501e+04
127.66054 1.14078e+04
127.66485 1.20554e+04
127.66915 1.47565e+04
127.67346 1.83420e+04
127.67776 1.96453e+04
127.68207 1.69073e+04
127.68637 1.25350e+04
127.69067 9.87794e+03
127.69498 9.58100e+03
127.69928 1.18429e+04
127.70359 1.46874e+04
127.70789 1.59119e+04
127.71220 1.70970e+04
127.71650 2.20744e+04
127.72081 2.94304e+04
127.72511 3.42834e+04
127.72942 3.42154e+04
127.73372 2.96049e+04
127.73803 2.36690e+04
127.74234 2.20054e+04
127.74664 2.79879e+04
127.75095 3.52102e+04
127.75525 3.67712e+04
127.75956 3.45657e+04
127.76386 3.14690e+04
127.76817 3.10407e+04
127.77247 3.29825e+04
127.77678 3.00792e+04
127.78108 2.25078e+04
127.78539 1.70406e+04
127.78969 1.88100e+04
127.79100 2.55109e+04
127.79530 2.79147e+04
127.79961 2.20003e+04
127.80391 1.38024e+04
127.80822 9.67638e+03
127.81253 8.20976e+03
127.81683 7.85624e+03
127.82114 7.79312e+03
127.82544 7.85569e+03
127.82975 8.32988e+03
127.83405 8.69041e+03
127.83836 8.22917e+03
127.84266 7.72446e+03
127.84697 7.97461e+03
127.85127 8.74619e+03
127.85558 8.60292e+03
127.85989 7.85917e+03
127.86419 7.65974e+03
127.86850 7.51953e+03
127.87280 7.65258e+03
127.87711 7.40792e+03
127.88141 7.61314e+03
127.88572 7.99136e+03
127.89003 9.21058e+03
127.89433 1.27970e+04
127.89864 2.02990e+04
127.90294 2.78889e+04
127.90725 2.82496e+04
127.91156 2.35141e+04
127.91586 2.44742e+04
127.92017 2.98932e+04
127.92447 2.99326e+04
127.92878 2.22177e+04
127.93308 1.44128e+04
127.93739 1.26090e+04
127.94170 1.71316e+04
127.94600 2.53372e+04
127.95031 2.82394e+04
127.95461 2.09159e+04
127.95892 1.22719e+04
127.96323 8.61625e+03
127.96753 8.36094e+03
127.97184 8.99034e+03
127.97615 1.13347e+04
127.98045 1.75291e+04
127.98476 2.60536e+04
127.98906 2.92770e+04
127.99337 2.35616e+04
127.99768 1.68775e+04
128.00198 1.67787e+04
128.00629 2.32810e+04
128.01059 2.99263e+04
128.01490 2.80187e+04
128.01921 2.16126e+04
128.02351 1.90740e+04
128.02782 2.35975e+04
128.03213 2.92914e+04
128.03643 3.09207e+04
128.04074 2.84864e+04
128.04505 2.43357e+04
128.04935 1.97918e+04
128.05366 2.01699e+04
128.05797 2.48915e+04
128.06227 2.70849e+04
128.06658 2.17590e+04
128.07088 1.50835e+04
128.07519 1.36332e+04
128.07950 1.84797e+04
128.08380 2.44841e+04
128.08811 2.50919e+04
128.09242 1.86971e+04
128.09672 1.19788e+04
128.10103 8.88898e+03
128.10534 8.35028e+03
128.10964 8.19610e+03
128.11395 7.49497e+03
128.11826 6.97868e+03
128.12256 6.92782e+03
128.12687 7.01987e+03
128.13118 7.03787e+03
128.13549 7.33824e+03
128.13979 7.65023e+03
128.14410 7.38664e+03
128.14841 7.13098e+03
128.15271 7.06910e+03
128.15702 6.95610e+03
128.16133 6.83058e+03
128.16563 6.59494e+03
128.16994 6.64241e+03
128.17425 6.72097e+03
128.17855 7.09027e+03
128.18286 7.12192e+03
128.18717 7.16058e+03
128.19148 7.28846e+03
128.19578 7.10615e+03
128.20242 7.27284e+03
128.20671 7.30186e+03
128.21101 7.10669e+03
128.21531 7.11248e+03
128.21960 7.27217e+03
128.22390 7.37444e+03
128.22820 7.66109e+03
128.23249 7.51914e+03
128.23679 6.91875e+03
128.24108 6.75872e+03
128.24538 6.85561e+03
128.24968 7.18179e+03
128.25397 7.66901e+03
128.25827 7.57311e+03
128.26257 7.29224e+03
128.26686 7.25054e+03
128.27116 7.15196e+03
128.27546 7.15766e+03
128.27975 7.16394e+03
128.28405 7.32751e+03
128.28835 7.56080e+03
128.29264 8.21759e+03
128.29694 9.42009e+03
128.30123 1.12102e+04
128.30553 1.21267e+04
128.30983 1.09391e+04
128.31412 8.85160e+03
128.31842 7.33310e+03
128.32272 6.97222e+03
128.32701 7.04542e+03
128.33131 7.26234e+03
128.33561 7.25957e+03
128.33990 7.17579e+03
128.34420 6.99228e+03
128.34850 6.91456e+03
128.35480 7.06936e+03
128.35909 7.13866e+03
128.36339 7.17851e+03
128.36769 7.20062e+03
128.37198 7.20309e+03
128.37628 7.39185e+03
128.38058 7.46983e+03
128.38487 7.65708e+03
128.38917 7.70612e+03
128.39347 7.65705e+03
128.39776 7.67708e+03
128.40206 7.56653e+03
128.40636 7.41430e+03
128.41066 7.26347e+03
128.41495 7.20462e+03
128.41925 7.33776e+03
128.42355 7.31560e+03
128.42784 7.31253e+03
128.43214 7.46738e+03
128.43644 7.81145e+03
128.44074 7.87009e+03
128.44503 7.48463e+03
128.44933 6.96106e+03
128.45363 6.66854e+03
128.45792 6.66737e+03
128.46222 6.74664e+03
128.46652 6.72836e+03
128.47082 6.90020e+03
128.47511 7.19442e+03
128.47941 7.34928e+03
128.48371 7.31938e+03
128.48801 7.25811e+03
128.49230 7.16670e+03
128.49660 7.09918e+03
128.50090 7.37461e+03
128.50519 7.55702e+03
128.50949 7.53804e+03
128.51379 7.44405e+03
128.51809 7.25092e+03
128.52238 7.20721e+03
128.52668 7.16938e+03
128.53098 7.05487e+03
128.53528 6.97576e+03
128.53958 6.95918e+03
128.54387 6.95574e+03
128.54817 7.02465e+03
128.55247 7.19763e+03
128.55677 7.46124e+03
128.56106 8.06772e+03
128.56536 8.75571e+03
128.56966 9.12088e+03
128.57396 8.49531e+03
128.57825 7.96744e+03
128.58255 7.64550e+03
128.58685 7.51512e+03
128.59115 7.53439e+03
128.59545 7.27416e+03
128.59974 7.21053e+03
128.60404 7.37617e+03
128.60834 7.53961e+03
128.61264 7.49910e+03
128.61694 7.38737e+03
128.62123 7.38607e+03
128.62553 7.51122e+03
128.62983 7.89515e+03
128.63413 8.67760e+03
128.63843 9.44464e+03
128.64272 9.81067e+03
128.64702 9.40604e+03
128.65132 8.59865e+03
128.65562 8.34554e+03
128.65992 7.94421e+03
128.66421 7.48280e+03
128.66851 7.48713e+03
128.67281 7.36346e+03
128.67711 7.22566e+03
128.68141 7.13528e+03
128.68570 7.22551e+03
128.69000 7.23698e+03
128.69430 7.41049e+03
128.69860 7.87239e+03
128.70290 8.15579e+03
128.70720 8.03080e+03
128.71149 8.19355e+03
128.71579 8.70900e+03
128.72009 9.37795e+03
128.72439 9.09453e+03
128.72869 8.19798e+03
128.73299 8.10844e+03
128.73728 7.91352e+03
128.74158 7.89969e+03
128.74588 8.05160e+03
128.75018 8.63594e+03
128.75448 1.07693e+04
128.75878 1.34747e+04
128.76308 1.34496e+04
128.76737 1.06975e+04
128.77167 9.62711e+03
128.77597 1.00866e+04
128.78027 1.05959e+04
128.78457 1.02878e+04
128.78887 1.09023e+04
128.79317 1.49332e+04
128.79747 2.39706e+04
128.80176 3.41608e+04
128.80606 3.52080e+04
128.81036 2.55312e+04
128.81466 1.63610e+04
128.81896 1.36052e+04
128.82326 1.34514e+04
128.82756 1.55938e+04
128.83186 2.37462e+04
128.83615 4.23574e+04
128.84045 6.77806e+04
128.84475 7.61306e+04
128.84905 5.48248e+04
128.85335 2.78423e+04
128.85765 1.57433e+04
128.86195 1.52629e+04
128.86625 2.11608e+04
128.87055 2.76095e+04
128.87485 2.49218e+04
128.87914 1.68658e+04
128.88344 1.46007e+04
128.88774 1.95502e+04
128.89204 2.50771e+04
128.89634 2.16316e+04
128.90064 1.43684e+04
128.90494 1.09657e+04
128.90924 1.09425e+04
128.91354 1.04237e+04
128.91784 9.18613e+03
128.92214 8.82103e+03
128.92644 9.19657e+03
128.93073 9.87082e+03
128.93503 9.57584e+03
128.93933 8.75625e+03
128.94363 8.24311e+03
128.94793 8.10569e+03
128.95223 8.22824e+03
128.95653 8.13496e+03
128.96083 8.17777e+03
128.96513 8.30177e+03
128.96943 8.65112e+03
128.97373 9.59349e+03
128.97803 1.14207e+04
128.98233 1.61050e+04
128.98663 2.42301e+04
128.99093 3.43962e+04
128.99523 4.28512e+04
128.99953 4.43936e+04
129.00383 3.37487e+04
129.00813 2.00520e+04
129.01242 1.25450e+04
129.01672 1.01192e+04
129.02102 9.43564e+03
129.02532 9.05401e+03
129.02962 8.95711e+03
129.03392 9.10431e+03
129.03822 9.13044e+03
129.04252 8.66643e+03
129.04682 8.28849e+03
129.05112 7.92417e+03
129.05542 7.63301e+03
129.05972 7.78803e+03
129.06402 7.76609e+03
129.06832 7.67211e+03
129.07262 7.73501e+03
129.07692 7.45284e+03
129.08122 7.53149e+03
129.08552 8.03372e+03
129.08982 8.64524e+03
129.09412 8.75743e+03
129.09842 8.61777e+03
129.10272 8.54289e+03
129.10702 8.47502e+03
129.11132 8.62027e+03
129.11562 8.97544e+03
129.11992 1.05317e+04
129.12422 1.49034e+04
129.12852 2.17225e+04
129.13282 2.30524e+04
129.13712 1.63439e+04
129.14142 1.02720e+04
129.14572 8.78221e+03
129.15002 9.17443e+03
129.15432 1.03757e+04
129.15862 1.14464e+04
129.16292 1.08386e+04
129.16722 9.52616e+03
129.17153 8.51824e+03
129.17583 8.21992e+03
129.18013 8.20223e+03
129.18443 8.26550e+03
129.18873 8.57761e+03
129.19303 8.15853e+03
129.19733 7.89937e+03
129.20163 7.96000e+03
129.20593 7.80451e+03
129.21023 7.66698e+03
129.21453 7.68994e+03
129.21883 7.90516e+03
129.22313 7.97300e+03
129.22743 8.26280e+03
129.23173 8.42828e+03
129.23603 8.52644e+03
129.24033 9.38816e+03
129.24463 9.87058e+03
129.24893 9.74693e+03
129.25324 8.93894e+03
129.25754 8.33209e+03
129.26184 8.26649e+03
129.26614 8.23659e+03
129.27044 8.24028e+03
129.27474 8.10279e+03
129.27904 7.80041e+03
129.28334 7.84505e+03
129.28764 8.00379e+03
129.29194 7.90105e+03
129.29763 7.32067e+03
129.30192 7.23099e+03
129.30621 7.27957e+03
129.31050 7.35689e+03
129.31479 7.51458e+03
129.31908 7.65583e+03
129.32337 8.03626e+03
129.32766 8.26169e+03
129.33195 7.96277e+03
129.33624 7.30544e+03
129.34053 7.19277e+03
129.34482 7.30438e+03
129.34911 7.52350e+03
129.35340 7.90193e+03
129.35769 8.21668e+03
129.36198 8.18762e+03
129.36627 7.97791e+03
129.37056 7.94304e+03
129.37485 7.91125e+03
129.37914 7.59729e+03
129.38343 7.88050e+03
129.38772 7.96083e+03
129.39201 7.92197e+03
129.39630 7.69736e+03
129.40059 7.34380e+03
129.40488 7.47358e+03
129.40917 7.13794e+03
129.41346 7.21402e+03
129.41775 7.32658e+03
129.42204 7.41145e+03
129.42633 7.78604e+03
129.43062 8.05337e+03
129.43491 8.71242e+03
129.43920 9.79236e+03
129.44349 1.12219e+04
129.44778 1.36387e+04
129.45207 1.62814e+04
129.45636 1.75774e+04
129.46065 1.63874e+04
129.46495 1.41134e+04
129.46924 1.18133e+04
129.47353 1.01504e+04
129.47782 9.22005e+03
129.48211 8.97615e+03
129.48640 9.41813e+03
129.49069 9.43841e+03
129.49498 8.80286e+03
129.49927 7.93239e+03
129.50356 7.69663e+03
129.50785 7.53115e+03
129.51214 7.32421e+03
129.51643 7.19373e+03
129.52072 7.14913e+03
129.52501 7.37695e+03
129.52931 7.68323e+03
129.53360 7.89831e+03
129.53789 8.16413e+03
129.54218 8.65046e+03
129.54647 9.87103e+03
129.55076 1.25896e+04
129.55505 1.91052e+04
129.55934 3.17010e+04
129.56363 4.53364e+04
129.56792 4.42705e+04
129.57221 2.66346e+04
129.57651 1.37149e+04
129.58080 9.91781e+03
129.58509 9.15143e+03
129.58938 9.03749e+03
129.59367 9.23883e+03
129.59796 1.00927e+04
129.60225 1.29019e+04
129.60654 1.86236e+04
129.61083 2.58977e+04
129.61513 3.30506e+04
129.61942 3.28555e+04
129.62371 2.43357e+04
129.62800 1.65895e+04
129.63229 1.29415e+04
129.63658 1.03361e+04
129.64087 8.69483e+03
129.64516 8.36560e+03
129.64946 8.47154e+03
129.65375 8.75994e+03
129.65804 9.36574e+03
129.66233 1.04268e+04
129.66662 1.19841e+04
129.67091 1.42329e+04
129.67520 1.62690e+04
129.67950 1.63330e+04
129.68379 1.43806e+04
129.68808 1.16086e+04
129.69237 9.91822e+03
129.69666 8.84200e+03
129.70095 8.21124e+03
129.70525 8.06465e+03
129.70954 7.80451e+03
129.71383 7.92012e+03
129.71812 7.86934e+03
129.72241 7.47454e+03
129.72670 7.39186e+03
129.73099 7.26912e+03
129.73529 7.20541e+03
129.73958 7.07198e+03
129.74387 7.20862e+03
129.74816 7.46238e+03
129.75245 7.67094e+03
129.75675 7.88746e+03
129.76104 8.06521e+03
129.76533 8.13936e+03
129.76962 8.21397e+03
129.77391 8.09405e+03
129.77820 8.04204e+03
129.78250 8.03621e+03
129.78679 8.18556e+03
129.79108 8.43885e+03
129.79537 8.56378e+03
129.79966 8.38545e+03
129.80396 8.06346e+03
129.80525 7.90649e+03
129.80954 8.26471e+03
129.81383 8.29156e+03
129.81812 8.24216e+03
129.82242 8.43869e+03
129.82671 8.75177e+03
129.83100 8.53949e+03
129.83529 8.50910e+03
129.83959 8.64615e+03
129.84388 8.84565e+03
129.84817 8.67229e+03
129.85246 9.23490e+03
129.85675 9.55922e+03
129.86105 1.04800e+04
129.86534 1.13277e+04
129.86963 1.27232e+04
129.87392 1.46067e+04
129.87822 1.78037e+04
129.88251 2.28241e+04
129.88680 2.96404e+04
129.89109 3.60683e+04
129.89539 3.99863e+04
129.89968 3.82189e+04
129.90397 3.15688e+04
129.90826 2.44882e+04
129.91256 1.77300e+04
129.91685 1.34351e+04
129.92114 1.13742e+04
129.92543 1.09773e+04
129.92973 1.12078e+04
129.93402 1.13903e+04
129.93831 1.21585e+04
129.94260 1.32495e+04
129.94690 1.31239e+04
129.95119 1.12497e+04
129.95548 9.75220e+03
129.95977 8.87360e+03
129.96407 8.25178e+03
129.96836 8.69104e+03
129.97265 9.21405e+03
129.97695 9.92944e+03
129.98124 1.05846e+04
129.98553 1.02965e+04
129.98982 9.48402e+03
129.99412 9.00517e+03
129.99841 9.21191e+03
130.00270 9.09319e+03
130.00700 8.94344e+03
130.01129 8.70055e+03
130.01558 8.63279e+03
130.01987 8.44052e+03
130.02417 8.48862e+03
130.02846 8.58340e+03
130.03275 8.56767e+03
130.03705 8.47144e+03
130.04134 8.37225e+03
130.04563 8.44279e+03
130.04993 8.49213e+03
130.05422 8.63801e+03
130.05851 8.76950e+03
130.06281 9.28750e+03
130.06710 1.06133e+04
130.07139 1.29144e+04
130.07568 1.91452e+04
130.07998 3.64203e+04
130.08427 7.46852e+04
130.08856 1.23879e+05
130.09286 1.31451e+05
130.09715 8.38588e+04
130.10144 3.75983e+04
130.10574 1.89036e+04
130.11003 1.44035e+04
130.11432 1.34533e+04
130.11862 1.30754e+04
130.12291 1.29612e+04
130.12721 1.30652e+04
130.13150 1.25680e+04
130.13579 1.14687e+04
130.14009 1.04360e+04
130.14438 1.00407e+04
130.14867 9.99048e+03
130.15297 1.01097e+04
130.15726 1.02375e+04
130.16155 1.08291e+04
130.16585 1.15588e+04
130.17014 1.22050e+04
130.17443 1.31941e+04
130.17873 1.44808e+04
130.18302 1.75252e+04
130.18732 2.35038e+04
130.19161 3.62105e+04
130.19590 6.63650e+04
130.20020 1.39115e+05
130.20449 3.19172e+05
130.20878 7.15535e+05
130.21308 1.31323e+06
130.21737 1.75690e+06
130.22167 1.68730e+06
130.22596 1.12343e+06
130.23025 5.14421e+05
130.23455 1.95900e+05
130.23884 8.69912e+04
130.24314 4.40802e+04
130.24743 2.53167e+04
130.25172 1.77050e+04
130.25602 1.42698e+04
130.26031 1.26357e+04
130.26461 1.17974e+04
130.26890 1.18189e+04
130.27319 1.33528e+04
130.27749 1.78078e+04
130.28178 2.66258e+04
130.28608 3.54383e+04
130.29037 3.25673e+04
130.29466 2.17043e+04
130.29896 1.61624e+04
130.30325 1.84230e+04
130.30755 2.60087e+04
130.31184 3.03046e+04
130.31614 2.48075e+04
130.32043 1.78567e+04
130.32472 1.67719e+04
130.32902 1.96228e+04
130.33331 2.33338e+04
130.33761 2.75634e+04
130.34190 3.02993e+04
130.34620 2.72608e+04
130.35049 1.94456e+04
130.35478 1.33654e+04
130.35908 1.07973e+04
130.36337 1.05220e+04
130.36767 1.04840e+04
130.37196 1.05476e+04
130.37626 1.04476e+04
130.38055 1.05870e+04
130.38485 1.05061e+04
130.38914 1.02158e+04
130.39344 1.00768e+04
130.39773 1.02349e+04
130.40203 1.04968e+04
130.40632 1.10424e+04
130.41061 1.14778e+04
130.41491 1.35388e+04
130.41920 1.81690e+04
130.42350 2.95240e+04
130.42779 5.56794e+04
130.43209 1.01606e+05
130.43638 1.50125e+05
130.44068 1.60589e+05
130.44497 1.22134e+05
130.44927 6.85366e+04
130.44956 3.72020e+04
130.45386 3.00085e+04
130.45815 3.75579e+04
130.46245 6.23898e+04
130.46674 1.24977e+05
130.47104 2.74527e+05
130.47533 6.15393e+05
130.47963 1.19591e+06
130.48392 1.76323e+06
130.48822 1.83263e+06
130.49251 1.29285e+06
130.49681 6.08988e+05
130.50110 2.09110e+05
130.50540 7.13555e+04
130.50969 3.41822e+04
130.51399 2.26367e+04
130.51828 1.80874e+04
130.52258 1.60281e+04
130.52687 1.53479e+04
130.53117 1.61242e+04
130.53546 1.57946e+04
130.53976 1.45617e+04
130.54405 1.45791e+04
130.54835 1.53110e+04
130.55265 1.68437e+04
130.55694 1.84891e+04
130.56124 2.03042e+04
130.56553 2.15513e+04
130.56983 2.30913e+04
130.57412 2.94478e+04
130.57842 4.55946e+04
130.58271 8.25723e+04
130.58701 1.63406e+05
130.59130 3.39001e+05
130.59560 7.30843e+05
130.59990 1.38975e+06
130.60419 1.98423e+06
130.60849 1.88477e+06
130.61278 1.15680e+06
130.61708 4.74441e+05
130.62137 1.56209e+05
130.62567 6.04204e+04
130.62996 3.19487e+04
130.63426 2.16696e+04
130.63856 1.62508e+04
130.64285 1.37491e+04
130.64715 1.23000e+04
130.65144 1.17332e+04
130.65574 1.16538e+04
130.66004 1.13938e+04
130.66433 1.10782e+04
130.66863 1.07393e+04
130.67292 1.05422e+04
130.67722 1.05750e+04
130.68151 1.01804e+04
130.68581 1.01741e+04
130.69011 1.05578e+04
130.69440 1.06186e+04
130.69870 1.07484e+04
130.70299 1.07745e+04
130.70729 1.05105e+04
130.71159 1.01286e+04
130.71588 1.02383e+04
130.72018 1.05807e+04
130.72447 1.05474e+04
130.72877 1.00380e+04
130.73307 9.81342e+03
130.73736 9.63828e+03
130.74166 9.62591e+03
130.74596 9.49359e+03
130.75023 9.12447e+03
130.75451 9.17910e+03
130.75880 9.49127e+03
130.76308 9.42675e+03
130.76737 9.28364e+03
130.77165 9.54597e+03
130.77594 9.40772e+03
130.78022 9.22948e+03
130.78451 9.53807e+03
130.78879 9.83994e+03
130.79308 1.04563e+04
130.79736 1.10634e+04
130.80165 1.18338e+04
130.80593 1.24370e+04
130.81022 1.29781e+04
130.81450 1.28968e+04
130.81879 1.24649e+04
130.82308 1.18793e+04
130.82736 1.15070e+04
130.83165 1.13725e+04
130.83593 1.14361e+04
130.84022 1.15424e+04
130.84450 1.17076e+04
130.84879 1.17082e+04
130.85307 1.18122e+04
130.85736 1.15517e+04
130.86164 1.12401e+04
130.86593 1.15186e+04
130.87022 1.20650e+04
130.87450 1.29051e+04
130.87879 1.40094e+04
130.88307 1.53151e+04
130.88736 1.57826e+04
130.89164 1.59590e+04
130.89593 1.78172e+04
130.90022 2.06554e+04
130.90450 2.77567e+04
130.90879 4.27054e+04
130.91307 7.09317e+04
130.91736 1.17878e+05
130.92164 1.76603e+05
130.92593 2.31136e+05
130.93022 2.55965e+05
130.93450 2.11973e+05
130.93879 1.24092e+05
130.94307 6.02428e+04
130.94736 3.36594e+04
130.95165 2.27508e+04
130.95593 1.81136e+04
130.96022 1.60277e+04
130.96450 1.54192e+04
130.96879 1.52027e+04
130.97308 1.43924e+04
130.97736 1.29982e+04
130.98165 1.18403e+04
130.98593 1.05219e+04
130.99022 9.77799e+03
130.99451 9.45747e+03
130.99879 9.47561e+03
131.00308 1.01307e+04
131.00737 1.22530e+04
131.01165 1.65918e+04
131.01594 2.04781e+04
131.02022 1.86661e+04
131.02451 1.33814e+04
131.02880 1.04073e+04
131.03308 1.00073e+04
131.03737 1.05585e+04
131.04166 1.21410e+04
131.04594 1.58437e+04
131.05023 2.24217e+04
131.05452 3.01124e+04
131.05880 3.82697e+04
131.06309 3.85129e+04
131.06737 2.68965e+04
131.07166 1.54442e+04
131.07595 1.12394e+04
131.08023 1.02423e+04
131.08452 1.14670e+04
131.08881 1.31016e+04
131.09309 1.40237e+04
131.09738 1.26108e+04
131.10167 1.05748e+04
131.10595 9.83202e+03
131.11024 9.99698e+03
131.11453 1.09291e+04
131.11881 1.43362e+04
131.12310 2.31884e+04
131.12739 4.09993e+04
131.13167 6.59466e+04
131.13596 7.24738e+04
131.14025 5.21279e+04
131.14453 2.71754e+04
131.14882 1.48786e+04
131.15311 1.09589e+04
131.15739 9.64385e+03
131.16168 9.21418e+03
131.16597 9.14480e+03
131.17026 9.63743e+03
131.17454 1.06206e+04
131.17883 1.26594e+04
131.18312 1.72466e+04
131.18740 2.54279e+04
131.19169 3.12042e+04
131.19598 2.60901e+04
131.20026 1.64274e+04
131.20455 1.17902e+04
131.20884 1.13643e+04
131.21313 1.28013e+04
131.21741 1.76615e+04
131.22170 2.41406e+04
131.22599 2.57724e+04
131.23027 1.92302e+04
131.23456 1.28621e+04
131.23885 1.11246e+04
131.24314 1.08405e+04
131.24742 1.12927e+04
131.25171 1.18722e+04
131.25600 1.28583e+04
131.26029 1.36446e+04
131.26457 1.33658e+04
